asset	anchor_u	anchor_v	width	height	sidc
neutral_radar_team_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUUMRG-AA--
neutral_radar_section_unit	0.5	0.5945017182130584	79.65	98.2125	SNGPUUMRG--C--
neutral_radar_section_hq	0.03389830508474576	0.9837067209775966	79.65	165.7125	SNGPUUMRG-AC--
neutral_radar_platoon_unit	0.5	0.5945017182130584	79.65	98.2125	SNGPUUMRG--D--
neutral_radar_platoon_hq	0.03389830508474576	0.9837067209775966	79.65	165.7125	SNGPUUMRG-AD--
neutral_radar_company_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUUMRG--E--
neutral_radar_company_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUUMRG-AE--
neutral_radar_battalion_regiment_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUUMRG--F--
neutral_radar_battalion_regiment_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUUMRG-AF--
neutral_radar_brigade_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUUMRG--H--
neutral_radar_brigade_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUUMRG-AH--
neutral_radar_division_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUUMRG--I--
neutral_radar_division_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUUMRG-AI--
neutral_recce_team_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCR----A--
neutral_recce_team_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCR---AA--
neutral_recce_section_unit	0.5	0.5945017182130584	79.65	98.2125	SNGPUCR----C--
neutral_recce_section_hq	0.03389830508474576	0.9837067209775966	79.65	165.7125	SNGPUCR---AC--
neutral_recce_platoon_unit	0.5	0.5945017182130584	79.65	98.2125	SNGPUCR----D--
neutral_recce_platoon_hq	0.03389830508474576	0.9837067209775966	79.65	165.7125	SNGPUCR---AD--
neutral_recce_company_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCR----E--
neutral_recce_company_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCR---AE--
neutral_recce_battalion_regiment_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCR----F--
neutral_recce_battalion_regiment_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCR---AF--
neutral_recce_brigade_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCR----H--
neutral_recce_brigade_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCR---AH--
neutral_recce_division_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCR----I--
neutral_recce_division_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCR---AI--
neutral_signal_team_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUUS----A--
neutral_signal_team_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUUS---AA--
neutral_signal_section_unit	0.5	0.5945017182130584	79.65	98.2125	SNGPUUS----C--
neutral_signal_section_hq	0.03389830508474576	0.9837067209775966	79.65	165.7125	SNGPUUS---AC--
neutral_signal_platoon_unit	0.5	0.5945017182130584	79.65	98.2125	SNGPUUS----D--
neutral_signal_platoon_hq	0.03389830508474576	0.9837067209775966	79.65	165.7125	SNGPUUS---AD--
neutral_signal_company_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUUS----E--
neutral_signal_company_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUUS---AE--
neutral_signal_battalion_regiment_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUUS----F--
neutral_signal_battalion_regiment_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUUS---AF--
neutral_signal_brigade_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUUS----H--
neutral_signal_brigade_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUUS---AH--
neutral_signal_division_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUUS----I--
neutral_signal_division_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUUS---AI--
neutral_special_forces_team_unit	0.5	0.6265822784810127	79.65	106.65	SNFPGS-----A--
neutral_special_forces_team_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNFPGS----AA--
neutral_special_forces_section_unit	0.5	0.5945017182130584	79.65	98.2125	SNFPGS-----C--
neutral_special_forces_section_hq	0.03389830508474576	0.9837067209775966	79.65	165.7125	SNFPGS----AC--
neutral_special_forces_platoon_unit	0.5	0.5945017182130584	79.65	98.2125	SNFPGS-----D--
neutral_special_forces_platoon_hq	0.03389830508474576	0.9837067209775966	79.65	165.7125	SNFPGS----AD--
neutral_special_forces_company_unit	0.5	0.6265822784810127	79.65	106.65	SNFPGS-----E--
neutral_special_forces_company_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNFPGS----AE--
neutral_special_forces_battalion_regiment_unit	0.5	0.6265822784810127	79.65	106.65	SNFPGS-----F--
neutral_special_forces_battalion_regiment_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNFPGS----AF--
neutral_special_forces_brigade_unit	0.5	0.6265822784810127	79.65	106.65	SNFPGS-----H--
neutral_special_forces_brigade_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNFPGS----AH--
neutral_special_forces_division_unit	0.5	0.6265822784810127	79.65	106.65	SNFPGS-----I--
neutral_special_forces_division_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNFPGS----AI--
neutral_logistics_team_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUSS----A--
neutral_logistics_team_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUSS---AA--
neutral_logistics_section_unit	0.5	0.5945017182130584	79.65	98.2125	SNGPUSS----C--
neutral_logistics_section_hq	0.03389830508474576	0.9837067209775966	79.65	165.7125	SNGPUSS---AC--
neutral_logistics_platoon_unit	0.5	0.5945017182130584	79.65	98.2125	SNGPUSS----D--
neutral_logistics_platoon_hq	0.03389830508474576	0.9837067209775966	79.65	165.7125	SNGPUSS---AD--
neutral_logistics_company_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUSS----E--
neutral_logistics_company_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUSS---AE--
neutral_logistics_battalion_regiment_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUSS----F--
neutral_logistics_battalion_regiment_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUSS---AF--
neutral_logistics_brigade_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUSS----H--
neutral_logistics_brigade_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUSS---AH--
neutral_logistics_division_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUSS----I--
neutral_logistics_division_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUSS---AI--
neutral_transportation_team_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUST----A--
neutral_transportation_team_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUST---AA--
neutral_transportation_section_unit	0.5	0.5945017182130584	79.65	98.2125	SNGPUST----C--
neutral_transportation_section_hq	0.03389830508474576	0.9837067209775966	79.65	165.7125	SNGPUST---AC--
neutral_transportation_platoon_unit	0.5	0.5945017182130584	79.65	98.2125	SNGPUST----D--
neutral_transportation_platoon_hq	0.03389830508474576	0.9837067209775966	79.65	165.7125	SNGPUST---AD--
neutral_transportation_company_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUST----E--
neutral_transportation_company_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUST---AE--
neutral_transportation_battalion_regiment_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUST----F--
neutral_transportation_battalion_regiment_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUST---AF--
neutral_transportation_brigade_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUST----H--
neutral_transportation_brigade_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUST---AH--
neutral_transportation_division_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUST----I--
neutral_transportation_division_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUST---AI--
neutral_uav_team_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCVUF--A--
neutral_uav_team_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCVUF-AA--
neutral_uav_section_unit	0.5	0.5945017182130584	79.65	98.2125	SNGPUCVUF--C--
neutral_uav_section_hq	0.03389830508474576	0.9837067209775966	79.65	165.7125	SNGPUCVUF-AC--
neutral_uav_platoon_unit	0.5	0.5945017182130584	79.65	98.2125	SNGPUCVUF--D--
neutral_uav_platoon_hq	0.03389830508474576	0.9837067209775966	79.65	165.7125	SNGPUCVUF-AD--
neutral_uav_company_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCVUF--E--
neutral_uav_company_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCVUF-AE--
neutral_uav_battalion_regiment_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCVUF--F--
neutral_uav_battalion_regiment_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCVUF-AF--
neutral_uav_brigade_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCVUF--H--
neutral_uav_brigade_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCVUF-AH--
neutral_uav_division_unit	0.5	0.6265822784810127	79.65	106.65	SNGPUCVUF--I--
neutral_uav_division_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPUCVUF-AI--
neutral_unspecified_team_unit	0.5	0.6265822784810127	79.65	106.65	SNGPU------A--
neutral_unspecified_team_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPU-----AA--
neutral_unspecified_section_unit	0.5	0.5945017182130584	79.65	98.2125	SNGPU------C--
neutral_unspecified_section_hq	0.03389830508474576	0.9837067209775966	79.65	165.7125	SNGPU-----AC--
neutral_unspecified_platoon_unit	0.5	0.5945017182130584	79.65	98.2125	SNGPU------D--
neutral_unspecified_platoon_hq	0.03389830508474576	0.9837067209775966	79.65	165.7125	SNGPU-----AD--
neutral_unspecified_company_unit	0.5	0.6265822784810127	79.65	106.65	SNGPU------E--
neutral_unspecified_company_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPU-----AE--
neutral_unspecified_battalion_regiment_unit	0.5	0.6265822784810127	79.65	106.65	SNGPU------F--
neutral_unspecified_battalion_regiment_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPU-----AF--
neutral_unspecified_brigade_unit	0.5	0.6265822784810127	79.65	106.65	SNGPU------H--
neutral_unspecified_brigade_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPU-----AH--
neutral_unspecified_division_unit	0.5	0.6265822784810127	79.65	106.65	SNGPU------I--
neutral_unspecified_division_hq	0.03389830508474576	0.9844961240310076	79.65	174.15	SNGPU-----AI--
unknown_air_defence_team_unit	0.5	0.6072386058981233	98.8875	125.8875	SUGPUCD----A--
unknown_air_defence_team_hq	0.027303754266211604	0.9860383944153578	98.8875	193.3875	SUGPUCD---AA--
unknown_air_defence_section_unit	0.5	0.5790229885057471	98.8875	117.45	SUGPUCD----C--
unknown_air_defence_section_hq	0.027303754266211604	0.9854014598540146	98.8875	184.95	SUGPUCD---AC--
unknown_air_defence_platoon_unit	0.5	0.5790229885057471	98.8875	117.45	SUGPUCD----D--
unknown_air_defence_platoon_hq	0.027303754266211604	0.9854014598540146	98.8875	184.95	SUGPUCD---AD--
unknown_air_defence_company_unit	0.5	0.6072386058981233	98.8875	125.8875	SUGPUCD----E--
unknown_air_defence_company_hq	0.027303754266211604	0.9860383944153578	98.8875	193.3875	SUGPUCD---AE--
unknown_air_defence_battalion_regiment_unit	0.5	0.6072386058981233	98.8875	125.8875	SUGPUCD----F--
unknown_air_defence_battalion_regiment_hq	0.027303754266211604	0.9860383944153578	98.8875	193.3875	SUGPUCD---AF--
unknown_air_defence_brigade_unit	0.5	0.6072386058981233	98.8875	125.8875	SUGPUCD----H--
unknown_air_defence_brigade_hq	0.027303754266211604	0.9860383944153578	98.8875	193.3875	SUGPUCD---AH--
unknown_air_defence_division_unit	0.5	0.6072386058981233	98.8875	125.8875	SUGPUCD----I--
unknown_air_defence_division_hq	0.027303754266211604	0.9860383944153578	98.8875	193.3875	SUGPUCD---AI--
unknown_ammunition_team_unit	0.5	0.6072386058981233	98.8875	125.8875	SUGPUSXO---A--
unknown_ammunition_team_hq	0.027303754266211604	0.9860383944153578	98.8875	193.3875	SUGPUSXO--AA--
unknown_ammunition_section_unit	0.5	0.5790229885057471	98.8875	117.45	SUGPUSXO---C--
unknown_ammunition_section_hq	0.027303754266211604	0.9854014598540146	98.8875	184.95	SUGPUSXO--AC--
unknown_ammunition_platoon_unit	0.5	0.5790229885057471	98.8875	117.45	SUGPUSXO---D--
unknown_ammunition_platoon_hq	0.027303754266211604	0.9854014598540146	98.8875	184.95	SUGPUSXO--AD--
unknown_ammunition_company_unit	0.5	0.6072386058981233	98.8875	125.8875	SUGPUSXO---E--
unknown_ammunition_company_hq	0.027303754266211604	0.9860383944153578	98.8875	193.3875	SUGPUSXO--AE--
unknown_ammunition_battalion_regiment_unit	0.5	0.6072386058981233	98.8875	125.8875	SUGPUSXO---F--
unknown_ammunition_battalion_regiment_hq	0.027303754266211604	0.9860383944153578	98.8875	193.3875	SUGPUSXO--AF--
unknown_ammunition_brigade_unit	0.5	0.6072386058981233	98.8875	125.8875	SUGPUSXO---H--
unknown_ammunition_brigade_hq	0.027303754266211604	0.9860383944153578	98.8875	193.3875	SUGPUSXO--AH--
unknown_ammunition_division_unit	0.5	0.6072386058981233	98.8875	125.8875	SUGPUSXO---I--
unknown_ammunition_division_hq	0.027303754266211604	0.9860383944153578	98.8875	193.3875	SUGPUSXO--AI--
unknown_anti_tank_team_unit	0.5	0.6072386058981233	98.8875	125.8875	SUGPUCAA---A--
unknown_anti_tank_team_hq	0.027303754266211604	0.9860383944153578	98.8875	193.3875	SUGPUCAA--AA--
unknown_anti_tank_section_unit	0.5	0.5790229885057471	98.8875	117.45	SUGPUCAA---C--
unknown_anti_tank_section_hq	0.027303754266211604	0.9854014598540146	98.8875	184.95	SUGPUCAA--AC--
unknown_anti_tank_platoon_unit	0.5	0.5790229885057471	98.8875	117.45	SUGPUCAA---D--
unknown_anti_tank_platoon_hq	0.027303754266211604	0.9854014598540146	98.8875	184.95	SUGPUCAA--AD--
unknown_anti_tank_company_unit	0.5	0.6072386058981233	98.8875	125.8875	SUGPUCAA---E--
unknown_anti_tank_company_hq	0.027303754266211604	0.9860383944153578	98.8875	193.3875	SUGPUCAA--AE--
unknown_anti_tank_battalion_regiment_unit	0.5	0.6072386058981233	98.8875	125.8875	SUGPUCAA---F--
unknown_anti_tank_battalion_regiment_hq	0.027303754266211604	0.9860383944153578	98.8875	193.3875	SUGPUCAA--AF--
unknown_anti_tank_brigade_unit	0.5	0.6072386058981233	98.8875	125.8875	SUGPUCAA---H--
unknown_anti_tank_brigade_hq	0.027303754266211604	0.9860383944153578	98.8875	193.3875	SUGPUCAA--AH--
unknown_anti_tank_division_unit	0.5	0.6072386058981233	98.8875	125.8875	SUGPUCAA---I--
unknown_anti_tank_division_hq	0.027303754266211604	0.9860383944153578	98.8875	193.3875	SUGPUCAA--AI--
unknown_armour_team_unit	0.5	0.6072386058981233	98.8875	125.8875	SUGPUCA----A--
unknown_armour_team_hq	0.027303754266211604	0.9860383944153578	98.8875	193.3875	SUGPUCA---AA--
unknown_armour_section_unit	0.5	0.5790229885057471	98.8875	117.45	SUGPUCA----C--
unknown_armour_section_hq	0.027303754266211604	0.9854014598540146	98.8875	184.95	SUGPUCA---AC--
unknown_armour_platoon_unit	0.5	0.5790229885057471	98.8875	117.45	SUGPUCA----D--
unknown_armour_platoon_hq	0.027303754266211604	0.9854014598540146	98.8875	184.95	SUGPUCA---AD--
unknown_armour_company_unit	0.5	0.6072386058981233	98.8875	125.8875	SUGPUCA----E--
unknown_armour_company_hq	0.027303754266211604	0.9860383944153578	98.8875	193.3875	SUGPUCA---AE--
unknown_armour_battalion_regiment_unit	0.5	0.6072386058981233	98.8875	125.8875	SUGPUCA----F--
unknown_armour_battalion_regiment_hq	0.027303754266211604	0.9860383944153578	98.8875	193.3875	SUGPUCA---AF--
unknown_armour_brigade_unit	0.5	0.6072386058981233	98.8875	125.8875	SUGPUCA----H--
unknown_armour_brigade_hq	0.027303754266211604	0.9860383944153578	98.8875	193.3875	SUGPUCA---AH--
unknown_armour_division_unit	0.5	0.6072386058981233	98.8875	125.8875	SUGPUCA----I--
unknown_armour_division_hq	0.027303754266211604	0.9860383944153578	98.8875	193.3875	SUGPUCA---AI--
unknown_artillery_team_unit	0.5	0.6072386058981233	98.8875	125.8875	SUGPUCF----A--
unknown_artillery_team_hq	0.027303754266211604	0.9860383944153578	98.8875	193.3875	SUGPUCF---AA--
unknown_artillery_section_unit	0.5	0.5790229885057471	98.8875	117.45	SUGPUCF----C--
unknown_artillery_section_hq	0.027303754266211604	0.9854014598540146	98.8875	184.95	SUGPUCF---AC--
unknown_artillery_platoon_unit	0.5	0.5790229885057471	98.8875	117.45	SUGPUCF----D--
unknown_artillery_platoon_hq	0.027303754266211604	0.9854014598540146	98.8875	184.95	SUGPUCF---AD--
unknown_artillery_company_unit	0.5	0.6072386058981233	98.8875	125.8875	SUGPUCF----E--
unknown_artillery_company_hq	0.027303754266211604	0.9860383944153578	98.8875	193.3875	SUGPUCF---AE--
unknown_artillery_battalion_regiment_unit	0.5	0.6072386058981233	98.8875	125.8875	SUGPUCF----F--
unknown_artillery_battalion_regiment_hq	0.027303754266211604	0.9860383944153578	98.8875	193.3875	SUGPUCF---AF--
unknown_artillery_brigade_unit	0.5	0.6072386058981233	98.8875	125.8875	SUGPUCF----H--
unknown_artillery_brigade_hq	0.027303754266211604	0.9860383944153578	98.8875	193.3875	SUGPUCF---AH--
unknown_artillery_division_unit	0.5	0.6072386058981233	98.8875	125.8875	SUGPUCF----I--
unknown_artillery_division_hq	0.027303754266211604	0.9860383944153578	98.8875	193.3875	SUGPUCF---AI--
unknown_aviation_fixed_team_unit	0.5	0.6072386058981233	98.8875	125.8875	SUGPUCVF---A--
unknown_aviation_fixed_team_hq	0.027303754266211604	0.9860383944153578	98.8875	193.3875	SUGPUCVF--AA--
unknown_aviation_fixed_section_unit	0.5	0.5790229885057471	98.8875	117.45	SUGPUCVF---C--
unknown_aviation_fixed_section_hq	0.027303754266211604	0.9854014598540146	98.8875	184.95	SUGPUCVF--AC--
unknown_aviation_fixed_platoon_unit	0.5	0.5790229885057471	98.8875	117.45	SUGPUCVF---D--
unknown_aviation_fixed_platoon_hq	0.027303754266211604	0.9854014598540146	98.8875	184.95	SUGPUCVF--AD--
unknown_aviation_fixed_company_unit	0.5	0.6072386058981233	98.8875	125.8875	SUGPUCVF---E--
unknown_aviation_fixed_company_hq	0.027303754266211604	0.9860383944153578	98.8875	193.3875	SUGPUCVF--AE--
unknown_aviation_fixed_battalion_regiment_unit	0.5	0.6072386058981233	98.8875	125.8875	SUGPUCVF---F--
unknown_aviation_fixed_battalion_regiment_hq	0.027303754266211604	0.9860383944153578	98.8875	193.3875	SUGPUCVF--AF--
unknown_aviation_fixed_brigade_unit	0.5	0.6072386058981233	98.8875	125.8875	SUGPUCVF---H--
unknown_aviation_fixed_brigade_hq	0.027303754266211604	0.9860383944153578	98.8875	193.3875	SUGPUCVF--AH--
unknown_aviation_fixed_division_unit	0.5	0.6072386058981233	98.8875	125.8875	SUGPUCVF---I--
unknown_aviation_fixed_division_hq	0.027303754266211604	0.9860383944153578	98.8875	193.3875	SUGPUCVF--AI--
unknown_aviation_team_unit	0.5	0.6072386058981233	98.8875	125.8875	SUGPUCVR---A--
unknown_aviation_team_hq	0.027303754266211604	0.9860383944153578	98.8875	193.3875	SUGPUCVR--AA--
unknown_aviation_section_unit	0.5	0.5790229885057471	98.8875	117.45	SUGPUCVR---C--
unknown_aviation_section_hq	0.027303754266211604	0.9854014598540146	98.8875	184.95	SUGPUCVR--AC--
unknown_aviation_platoon_unit	0.5	0.5790229885057471	98.8875	117.45	SUGPUCVR---D--
unknown_aviation_platoon_hq	0.027303754266211604	0.9854014598540146	98.8875	184.95	SUGPUCVR--AD--
unknown_aviation_company_unit	0.5	0.6072386058981233	98.8875	125.8875	SUGPUCVR---E--
unknown_aviation_company_hq	0.027303754266211604	0.9860383944153578	98.8875	193.3875	SUGPUCVR--AE--
unknown_aviation_battalion_regiment_unit	0.5	0.6072386058981233	98.8875	125.8875	SUGPUCVR---F--
unknown_aviation_battalion_regiment_hq	0.027303754266211604	0.9860383944153578	98.8875	193.3875	SUGPUCVR--AF--
unknown_aviation_brigade_unit	0.5	0.6072386058981233	98.8875	125.8875	SUGPUCVR---H--
unknown_aviation_brigade_hq	0.027303754266211604	0.9860383944153578	98.8875	193.3875	SUGPUCVR--AH--
unknown_aviation_division_unit	0.5	0.6072386058981233	98.8875	125.8875	SUGPUCVR---I--
unknown_aviation_division_hq	0.027303754266211604	0.9860383944153578	98.8875	193.3875	SUGPUCVR--AI--
unknown_bridging_team_unit	0.5	0.6072386058981233	98.8875	125.8875	SUGPUCE----A--
unknown_bridging_team_hq	0.027303754266211604	0.9860383944153578	98.8875	193.3875	SUGPUCE---AA--
unknown_bridging_section_unit	0.5	0.5790229885057471	98.8875	117.45	SUGPUCE----C--
unknown_bridging_section_hq	0.027303754266211604	0.9854014598540146	98.8875	184.95	SUGPUCE---AC--
unknown_bridging_platoon_unit	0.5	0.5790229885057471	98.8875	117.45	SUGPUCE----D--
unknown_bridging_platoon_hq	0.027303754266211604	0.9854014598540146	98.8875	184.95	SUGPUCE---AD--
unknown_bridging_company_unit	0.5	0.6072386058981233	98.8875	125.8875	SUGPUCE----E--
unknown_bridging_company_hq	0.027303754266211604	0.9860383944153578	98.8875	193.3875	SUGPUCE---AE--
unknown_bridging_battalion_regiment_unit	0.5	0.6072386058981233	98.8875	125.8875	SUGPUCE----F--
unknown_bridging_battalion_regiment_hq	0.027303754266211604	0.9860383944153578	98.8875	193.3875	SUGPUCE---AF--
unknown_bridging_brigade_unit	0.5	0.6072386058981233	98.8875	125.8875	SUGPUCE----H--
unknown_bridging_brigade_hq	0.027303754266211604	0.9860383944153578	98.8875	193.3875	SUGPUCE---AH--
unknown_bridging_division_unit	0.5	0.6072386058981233	98.8875	125.8875	SUGPUCE----I--
unknown_bridging_division_hq	0.027303754266211604	0.9860383944153578	98.8875	193.3875	SUGPUCE---AI--
unknown_cavalry_team_unit	0.5	0.6072386058981233	98.8875	125.8875	SUGPUCRV---A--
unknown_cavalry_team_hq	0.027303754266211604	0.9860383944153578	98.8875	193.3875	SUGPUCRV--AA--
unknown_cavalry_section_unit	0.5	0.5790229885057471	98.8875	117.45	SUGPUCRV---C--
unknown_cavalry_section_hq	0.027303754266211604	0.9854014598540146	98.8875	184.95	SUGPUCRV--AC--
unknown_cavalry_platoon_unit	0.5	0.5790229885057471	98.8875	117.45	SUGPUCRV---D--
unknown_cavalry_platoon_hq	0.027303754266211604	0.9854014598540146	98.8875	184.95	SUGPUCRV--AD--
unknown_cavalry_company_unit	0.5	0.6072386058981233	98.8875	125.8875	SUGPUCRV---E--
unknown_cavalry_company_hq	0.027303754266211604	0.9860383944153578	98.8875	193.3875	SUGPUCRV--AE--
unknown_cavalry_battalion_regiment_unit	0.5	0.6072386058981233	98.8875	125.8875	SUGPUCRV---F--
unknown_cavalry_battalion_regiment_hq	0.027303754266211604	0.9860383944153578	98.8875	193.3875	SUGPUCRV--AF--
unknown_cavalry_brigade_unit	0.5	0.6072386058981233	98.8875	125.8875	SUGPUCRV---H--
unknown_cavalry_brigade_hq	0.027303754266211604	0.9860383944153578	98.8875	193.3875	SUGPUCRV--AH--
unknown_cavalry_division_unit	0.5	0.6072386058981233	98.8875	125.8875	SUGPUCRV---I--
unknown_cavalry_division_hq	0.027303754266211604	0.9860383944153578	98.8875	193.3875	SUGPUCRV--AI--
unknown_cbrn_team_unit	0.5	0.6072386058981233	98.8875	125.8875	SUGPUUA----A--
unknown_cbrn_team_hq	0.027303754266211604	0.9860383944153578	98.8875	193.3875	SUGPUUA---AA--
unknown_cbrn_section_unit	0.5	0.5790229885057471	98.8875	117.45	SUGPUUA----C--
unknown_cbrn_section_hq	0.027303754266211604	0.9854014598540146	98.8875	184.95	SUGPUUA---AC--
unknown_cbrn_platoon_unit	0.5	0.5790229885057471	98.8875	117.45	SUGPUUA----D--
unknown_cbrn_platoon_hq	0.027303754266211604	0.9854014598540146	98.8875	184.95	SUGPUUA---AD--
unknown_cbrn_company_unit	0.5	0.6072386058981233	98.8875	125.8875	SUGPUUA----E--
unknown_cbrn_company_hq	0.027303754266211604	0.9860383944153578	98.8875	193.3875	SUGPUUA---AE--
unknown_cbrn_battalion_regiment_unit	0.5	0.6072386058981233	98.8875	125.8875	SUGPUUA----F--
unknown_cbrn_battalion_regiment_hq	0.027303754266211604	0.9860383944153578	98.8875	193.3875	SUGPUUA---AF--
unknown_cbrn_brigade_unit	0.5	0.6072386058981233	98.8875	125.8875	SUGPUUA----H--
unknown_cbrn_brigade_hq	0.027303754266211604	0.9860383944153578	98.8875	193.3875	SUGPUUA---AH--
unknown_cbrn_division_unit	0.5	0.6072386058981233	98.8875	125.8875	SUGPUUA----I--
unknown_cbrn_division_hq	0.027303754266211604	0.9860383944153578	98.8875	193.3875	SUGPUUA---AI--
unknown_css_team_unit	0.5	0.6072386058981233	98.8875	125.8875	SUGPUS-----A--
unknown_css_team_hq	0.027303754266211604	0.9860383944153578	98.8875	193.3875	SUGPUS----AA--
unknown_css_section_unit	0.5	0.5790229885057471	98.8875	117.45	SUGPUS-----C--
unknown_css_section_hq	0.027303754266211604	0.9854014598540146	98.8875	184.95	SUGPUS----AC--
unknown_css_platoon_unit	0.5	0.5790229885057471	98.8875	117.45	SUGPUS-----D--
unknown_css_platoon_hq	0.027303754266211604	0.9854014598540146	98.8875	184.95	SUGPUS----AD--
unknown_css_company_unit	0.5	0.6072386058981233	98.8875	125.8875	SUGPUS-----E--
unknown_css_company_hq	0.027303754266211604	0.9860383944153578	98.8875	193.3875	SUGPUS----AE--
unknown_css_battalion_regiment_unit	0.5	0.6072386058981233	98.8875	125.8875	SUGPUS-----F--
unknown_css_battalion_regiment_hq	0.027303754266211604	0.9860383944153578	98.8875	193.3875	SUGPUS----AF--
unknown_css_brigade_unit	0.5	0.6072386058981233	98.8875	125.8875	SUGPUS-----H--
unknown_css_brigade_hq	0.027303754266211604	0.9860383944153578	98.8875	193.3875	SUGPUS----AH--
unknown_css_division_unit	0.5	0.6072386058981233	98.8875	125.8875	SUGPUS-----I--
unknown_css_division_hq	0.027303754266211604	0.9860383944153578	98.8875	193.3875	SUGPUS----AI--
unknown_electronic_warfare_team_unit	0.5	0.6072386058981233	98.8875	125.8875	SUGPUUMSE--A--
unknown_electronic_warfare_team_hq	0.027303754266211604	0.9860383944153578	98.8875	193.3875	SUGPUUMSE-AA--
unknown_electronic_warfare_section_unit	0.5	0.5790229885057471	98.8875	117.45	SUGPUUMSE--C--
unknown_electronic_warfare_section_hq	0.027303754266211604	0.9854014598540146	98.8875	184.95	SUGPUUMSE-AC--
unknown_electronic_warfare_platoon_unit	0.5	0.5790229885057471	98.8875	117.45	SUGPUUMSE--D--
unknown_electronic_warfare_platoon_hq	0.027303754266211604	0.9854014598540146	98.8875	184.95	SUGPUUMSE-AD--
unknown_electronic_warfare_company_unit	0.5	0.6072386058981233	98.8875	125.8875	SUGPUUMSE--E--
